"1","妙蛙種子","フシギダネ","Bulbasaur","2018-11-20 00:00:00","2018-11-20 00:00:00"
"273","橡實果","タネボー","Seedot","2018-11-20 00:00:00","2018-11-20 00:00:00"
"274","長鼻葉","コノハナ","Nuzleaf","2018-11-20 00:00:00","2018-11-20 00:00:00"
"275","狡猾天狗","ダーテング","Shiftry","2018-11-20 00:00:00","2018-11-20 00:00:00"
"276","傲骨燕","スバメ","Taillow","2018-11-20 00:00:00","2018-11-20 00:00:00"
"277","大王燕","オオスバメ","Swellow","2018-11-20 00:00:00","2018-11-20 00:00:00"
"278","長翅鷗","キャモメ","Wingull","2018-11-20 00:00:00","2018-11-20 00:00:00"
"279","大嘴鷗","ペリッパー","Pelipper","2018-11-20 00:00:00","2018-11-20 00:00:00"
"280","拉魯拉絲","ラルトス","Ralts","2018-11-20 00:00:00","2018-11-20 00:00:00"
"281","奇魯莉安","キルリア","Kirlia","2018-11-20 00:00:00","2018-11-20 00:00:00"
"282","沙奈朵","サーナイト","Gardevoir","2018-11-20 00:00:00","2018-11-20 00:00:00"
"283","溜溜糖球","アメタマ","Surskit","2018-11-20 00:00:00","2018-11-20 00:00:00"
"284","雨翅蛾","アメモース","Masquerain","2018-11-20 00:00:00","2018-11-20 00:00:00"
"285","蘑蘑菇","キノココ","Shroomish","2018-11-20 00:00:00","2018-11-20 00:00:00"
"286","斗笠菇","キノガッサ","Breloom","2018-11-20 00:00:00","2018-11-20 00:00:00"
"287","懶人獺","ナマケロ","Slakoth","2018-11-20 00:00:00","2018-11-20 00:00:00"
"288","過動猿","ヤルキモノ","Vigoroth","2018-11-20 00:00:00","2018-11-20 00:00:00"
"289","請假王","ケッキング","Slaking","2018-11-20 00:00:00","2018-11-20 00:00:00"
"290","土居忍士","ツチニン","Nincada","2018-11-20 00:00:00","2018-11-20 00:00:00"
"291","鐵面忍者","テッカニン","Ninjask","2018-11-20 00:00:00","2018-11-20 00:00:00"
"292","脫殼忍者","ヌケニン","Shedinja","2018-11-20 00:00:00","2018-11-20 00:00:00"
"293","咕妞妞","ゴニョニョ","Whismur","2018-11-20 00:00:00","2018-11-20 00:00:00"
"294","吼爆彈","ドゴーム","Loudred","2018-11-20 00:00:00","2018-11-20 00:00:00"
"295","爆音怪","バクオング","Exploud","2018-11-20 00:00:00","2018-11-20 00:00:00"
"296","幕下力士","マクノシタ","Makuhita","2018-11-20 00:00:00","2018-11-20 00:00:00"
"297","鐵掌力士","ハリテヤマ","Hariyama","2018-11-20 00:00:00","2018-11-20 00:00:00"
"298","露力麗","ルリリ","Azurill","2018-11-20 00:00:00","2018-11-20 00:00:00"
"299","朝北鼻","ノズパス","Nosepass","2018-11-20 00:00:00","2018-11-20 00:00:00"
"300","向尾喵","エネコ","Skitty","2018-11-20 00:00:00","2018-11-20 00:00:00"
"301","優雅貓","エネコロロ","Delcatty","2018-11-20 00:00:00","2018-11-20 00:00:00"
"302","勾魂眼","ヤミラミ","Sableye","2018-11-20 00:00:00","2018-11-20 00:00:00"
"303","大嘴娃","クチート","Mawile","2018-11-20 00:00:00","2018-11-20 00:00:00"
"304","可可多拉","ココドラ","Aron","2018-11-20 00:00:00","2018-11-20 00:00:00"
"305","可多拉","コドラ","Lairon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"306","波士可多拉","ボスゴドラ","Aggron","2018-11-20 00:00:00","2018-11-20 00:00:00"
"307","瑪沙那","アサナン","Meditite","2018-11-20 00:00:00","2018-11-20 00:00:00"
"308","恰雷姆","チャーレム","Medicham","2018-11-20 00:00:00","2018-11-20 00:00:00"
"309","落雷獸","ラクライ","Electrike","2018-11-20 00:00:00","2018-11-20 00:00:00"
"310","雷電獸","ライボルト","Manectric","2018-11-20 00:00:00","2018-11-20 00:00:00"
"311","正電拍拍","プラスル","Plusle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"312","負電拍拍","マイナン","Minun","2018-11-20 00:00:00","2018-11-20 00:00:00"
"313","電螢蟲","バルビート","Volbeat","2018-11-20 00:00:00","2018-11-20 00:00:00"
"314","甜甜螢","イルミーゼ","Illumise","2018-11-20 00:00:00","2018-11-20 00:00:00"
"315","毒薔薇","ロゼリア","Roselia","2018-11-20 00:00:00","2018-11-20 00:00:00"
"316","溶食獸","ゴクリン","Gulpin","2018-11-20 00:00:00","2018-11-20 00:00:00"
"317","吞食獸","マルノーム","Swalot","2018-11-20 00:00:00","2018-11-20 00:00:00"
"318","利牙魚","キバニア","Carvanha","2018-11-20 00:00:00","2018-11-20 00:00:00"
"319","巨牙鯊","サメハダー","Sharpedo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"320","吼吼鯨","ホエルコ","Wailmer","2018-11-20 00:00:00","2018-11-20 00:00:00"
"321","吼鯨王","ホエルオー","Wailord","2018-11-20 00:00:00","2018-11-20 00:00:00"
"322","呆火駝","ドンメル","Numel","2018-11-20 00:00:00","2018-11-20 00:00:00"
"323","噴火駝","バクーダ","Camerupt","2018-11-20 00:00:00","2018-11-20 00:00:00"
"324","煤炭龜","コータス","Torkoal","2018-11-20 00:00:00","2018-11-20 00:00:00"
"325","跳跳豬","バネブー","Spoink","2018-11-20 00:00:00","2018-11-20 00:00:00"
"326","噗噗豬","ブーピッグ","Grumpig","2018-11-20 00:00:00","2018-11-20 00:00:00"
"327","晃晃斑","パッチール","Spinda","2018-11-20 00:00:00","2018-11-20 00:00:00"
"328","大顎蟻","ナックラー","Trapinch","2018-11-20 00:00:00","2018-11-20 00:00:00"
"329","超音波幼蟲","ビブラーバ","Vibrava","2018-11-20 00:00:00","2018-11-20 00:00:00"
"330","沙漠蜻蜓","フライゴン","Flygon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"331","刺球仙人掌","サボネア","Cacnea","2018-11-20 00:00:00","2018-11-20 00:00:00"
"332","夢歌仙人掌","ノクタス","Cacturne","2018-11-20 00:00:00","2018-11-20 00:00:00"
"333","青綿鳥","チルット","Swablu","2018-11-20 00:00:00","2018-11-20 00:00:00"
"334","七夕青鳥","チルタリス","Altaria","2018-11-20 00:00:00","2018-11-20 00:00:00"
"335","貓鼬斬","ザングース","Zangoose","2018-11-20 00:00:00","2018-11-20 00:00:00"
"336","飯匙蛇","ハブネーク","Seviper","2018-11-20 00:00:00","2018-11-20 00:00:00"
"337","月石","ルナトーン","Lunatone","2018-11-20 00:00:00","2018-11-20 00:00:00"
"338","太陽岩","ソルロック","Solrock","2018-11-20 00:00:00","2018-11-20 00:00:00"
"339","泥泥鰍","ドジョッチ","Barboach","2018-11-20 00:00:00","2018-11-20 00:00:00"
"340","鯰魚王","ナマズン","Whiscash","2018-11-20 00:00:00","2018-11-20 00:00:00"
"341","龍蝦小兵","ヘイガニ","Corphish","2018-11-20 00:00:00","2018-11-20 00:00:00"
"342","鐵螯龍蝦","シザリガー","Crawdaunt","2018-11-20 00:00:00","2018-11-20 00:00:00"
"343","天秤偶","ヤジロン","Baltoy","2018-11-20 00:00:00","2018-11-20 00:00:00"
"344","念力土偶","ネンドール","Claydol","2018-11-20 00:00:00","2018-11-20 00:00:00"
"345","觸手百合","リリーラ","Lileep","2018-11-20 00:00:00","2018-11-20 00:00:00"
"346","搖籃百合","ユレイドル","Cradily","2018-11-20 00:00:00","2018-11-20 00:00:00"
"347","太古羽蟲","アノプス","Anorith","2018-11-20 00:00:00","2018-11-20 00:00:00"
"348","太古盔甲","アーマルド","Armaldo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"349","醜醜魚","ヒンバス","Feebas","2018-11-20 00:00:00","2018-11-20 00:00:00"
"350","美納斯","ミロカロス","Milotic","2018-11-20 00:00:00","2018-11-20 00:00:00"
"351","飄浮泡泡","ポワルン","Castform","2018-11-20 00:00:00","2018-11-20 00:00:00"
"352","變隱龍","カクレオン","Kecleon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"353","怨影娃娃","カゲボウズ","Shuppet","2018-11-20 00:00:00","2018-11-20 00:00:00"
"354","詛咒娃娃","ジュペッタ","Banette","2018-11-20 00:00:00","2018-11-20 00:00:00"
"355","夜巡靈","ヨマワル","Duskull","2018-11-20 00:00:00","2018-11-20 00:00:00"
"356","徬徨夜靈","サマヨール","Dusclops","2018-11-20 00:00:00","2018-11-20 00:00:00"
"357","熱帶龍","トロピウス","Tropius","2018-11-20 00:00:00","2018-11-20 00:00:00"
"358","風鈴鈴","チリーン","Chimecho","2018-11-20 00:00:00","2018-11-20 00:00:00"
"359","阿勃梭魯","アブソル","Absol","2018-11-20 00:00:00","2018-11-20 00:00:00"
"360","小果然","ソーナノ","Wynaut","2018-11-20 00:00:00","2018-11-20 00:00:00"
"361","雪童子","ユキワラシ","Snorunt","2018-11-20 00:00:00","2018-11-20 00:00:00"
"362","冰鬼護","オニゴーリ","Glalie","2018-11-20 00:00:00","2018-11-20 00:00:00"
"363","海豹球","タマザラシ","Spheal","2018-11-20 00:00:00","2018-11-20 00:00:00"
"364","海魔獅","トドグラー","Sealeo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"365","帝牙海獅","トドゼルガ","Walrein","2018-11-20 00:00:00","2018-11-20 00:00:00"
"366","珍珠貝","パールル","Clamperl","2018-11-20 00:00:00","2018-11-20 00:00:00"
"367","獵斑魚","ハンテール","Huntail","2018-11-20 00:00:00","2018-11-20 00:00:00"
"368","櫻花魚","サクラビス","Gorebyss","2018-11-20 00:00:00","2018-11-20 00:00:00"
"369","古空棘魚","ジーランス","Relicanth","2018-11-20 00:00:00","2018-11-20 00:00:00"
"370","愛心魚","ラブカス","Luvdisc","2018-11-20 00:00:00","2018-11-20 00:00:00"
"371","寶貝龍","タツベイ","Bagon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"372","甲殼龍","コモルー","Shelgon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"373","暴飛龍","ボーマンダ","Salamence","2018-11-20 00:00:00","2018-11-20 00:00:00"
"374","鐵啞鈴","ダンバル","Beldum","2018-11-20 00:00:00","2018-11-20 00:00:00"
"375","金屬怪","メタング","Metang","2018-11-20 00:00:00","2018-11-20 00:00:00"
"376","巨金怪","メタグロス","Metagross","2018-11-20 00:00:00","2018-11-20 00:00:00"
"377","雷吉洛克","レジロック","Regirock","2018-11-20 00:00:00","2018-11-20 00:00:00"
"378","雷吉艾斯","レジアイス","Regice","2018-11-20 00:00:00","2018-11-20 00:00:00"
"379","雷吉斯奇魯","レジスチル","Registeel","2018-11-20 00:00:00","2018-11-20 00:00:00"
"380","拉帝亞斯","ラティアス","Latias","2018-11-20 00:00:00","2018-11-20 00:00:00"
"381","拉帝歐斯","ラティオス","Latios","2018-11-20 00:00:00","2018-11-20 00:00:00"
"382","蓋歐卡","カイオーガ","Kyogre","2018-11-20 00:00:00","2018-11-20 00:00:00"
"383","固拉多","グラードン","Groudon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"384","烈空坐","レックウザ","Rayquaza","2018-11-20 00:00:00","2018-11-20 00:00:00"
"385","基拉祈","ジラーチ","Jirachi","2018-11-20 00:00:00","2018-11-20 00:00:00"
"386","代歐奇希斯","デオキシス","Deoxys","2018-11-20 00:00:00","2018-11-20 00:00:00"
"387","草苗龜","ナエトル","Turtwig","2018-11-20 00:00:00","2018-11-20 00:00:00"
"388","樹林龜","ハヤシガメ","Grotle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"389","土台龜","ドダイトス","Torterra","2018-11-20 00:00:00","2018-11-20 00:00:00"
"390","小火焰猴","ヒコザル","Chimchar","2018-11-20 00:00:00","2018-11-20 00:00:00"
"391","猛火猴","モウカザル","Monferno","2018-11-20 00:00:00","2018-11-20 00:00:00"
"392","烈焰猴","ゴウカザル","Infernape","2018-11-20 00:00:00","2018-11-20 00:00:00"
"393","波加曼","ポッチャマ","Piplup","2018-11-20 00:00:00","2018-11-20 00:00:00"
"394","波皇子","ポッタイシ","Prinplup","2018-11-20 00:00:00","2018-11-20 00:00:00"
"395","帝王拿波","エンペルト","Empoleon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"396","姆克兒","ムックル","Starly","2018-11-20 00:00:00","2018-11-20 00:00:00"
"397","姆克鳥","ムクバード","Staravia","2018-11-20 00:00:00","2018-11-20 00:00:00"
"398","姆克鷹","ムクホーク","Staraptor","2018-11-20 00:00:00","2018-11-20 00:00:00"
"399","大牙狸","ビッパ","Bidoof","2018-11-20 00:00:00","2018-11-20 00:00:00"
"400","大尾狸","ビーダル","Bibarel","2018-11-20 00:00:00","2018-11-20 00:00:00"
"401","圓法師","コロボーシ","Kricketot","2018-11-20 00:00:00","2018-11-20 00:00:00"
"402","音箱蟀","コロトック","Kricketune","2018-11-20 00:00:00","2018-11-20 00:00:00"
"403","小貓怪","コリンク","Shinx","2018-11-20 00:00:00","2018-11-20 00:00:00"
"404","勒克貓","ルクシオ","Luxio","2018-11-20 00:00:00","2018-11-20 00:00:00"
"405","倫琴貓","レントラー","Luxray","2018-11-20 00:00:00","2018-11-20 00:00:00"
"406","含羞苞","スボミー","Budew","2018-11-20 00:00:00","2018-11-20 00:00:00"
"407","羅絲雷朵","ロズレイド","Roserade","2018-11-20 00:00:00","2018-11-20 00:00:00"
"408","頭蓋龍","ズガイドス","Cranidos","2018-11-20 00:00:00","2018-11-20 00:00:00"
"409","戰槌龍","ラムパルド","Rampardos","2018-11-20 00:00:00","2018-11-20 00:00:00"
"410","盾甲龍","タテトプス","Shieldon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"411","護城龍","トリデプス","Bastiodon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"412","結草兒","ミノムッチ","Burmy","2018-11-20 00:00:00","2018-11-20 00:00:00"
"413","結草貴婦","ミノマダム","Wormadam","2018-11-20 00:00:00","2018-11-20 00:00:00"
"414","紳士蛾","ガーメイル","Mothim","2018-11-20 00:00:00","2018-11-20 00:00:00"
"415","三蜜蜂","ミツハニー","Combee","2018-11-20 00:00:00","2018-11-20 00:00:00"
"416","蜂女王","ビークイン","Vespiquen","2018-11-20 00:00:00","2018-11-20 00:00:00"
"417","帕奇利茲","パチリス","Pachirisu","2018-11-20 00:00:00","2018-11-20 00:00:00"
"418","泳圈鼬","ブイゼル","Buizel","2018-11-20 00:00:00","2018-11-20 00:00:00"
"419","浮潛鼬","フローゼル","Floatzel","2018-11-20 00:00:00","2018-11-20 00:00:00"
"420","櫻花寶","チェリンボ","Cherubi","2018-11-20 00:00:00","2018-11-20 00:00:00"
"421","櫻花兒","チェリム","Cherrim","2018-11-20 00:00:00","2018-11-20 00:00:00"
"422","無殼海兔","カラナクシ","Shellos","2018-11-20 00:00:00","2018-11-20 00:00:00"
"423","海兔獸","トリトドン","Gastrodon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"424","雙尾怪手","エテボース","Ambipom","2018-11-20 00:00:00","2018-11-20 00:00:00"
"425","飄飄球","フワンテ","Drifloon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"426","隨風球","フワライド","Drifblim","2018-11-20 00:00:00","2018-11-20 00:00:00"
"427","卷卷耳","ミミロル","Buneary","2018-11-20 00:00:00","2018-11-20 00:00:00"
"428","長耳兔","ミミロップ","Lopunny","2018-11-20 00:00:00","2018-11-20 00:00:00"
"429","夢妖魔","ムウマージ","Mismagius","2018-11-20 00:00:00","2018-11-20 00:00:00"
"430","烏鴉頭頭","ドンカラス","Honchkrow","2018-11-20 00:00:00","2018-11-20 00:00:00"
"431","魅力喵","ニャルマー","Glameow","2018-11-20 00:00:00","2018-11-20 00:00:00"
"432","東施喵","ブニャット","Purugly","2018-11-20 00:00:00","2018-11-20 00:00:00"
"433","鈴鐺響","リーシャン","Chingling","2018-11-20 00:00:00","2018-11-20 00:00:00"
"434","臭鼬噗","スカンプー","Stunky","2018-11-20 00:00:00","2018-11-20 00:00:00"
"435","坦克臭鼬","スカタンク","Skuntank","2018-11-20 00:00:00","2018-11-20 00:00:00"
"436","銅鏡怪","ドーミラー","Bronzor","2018-11-20 00:00:00","2018-11-20 00:00:00"
"437","青銅鐘","ドータクン","Bronzong","2018-11-20 00:00:00","2018-11-20 00:00:00"
"438","盆才怪","ウソハチ","Bonsly","2018-11-20 00:00:00","2018-11-20 00:00:00"
"439","魔尼尼","マネネ","Mime-Jr","2018-11-20 00:00:00","2018-11-20 00:00:00"
"440","小福蛋","ピンプク","Happiny","2018-11-20 00:00:00","2018-11-20 00:00:00"
"441","聒噪鳥","ペラップ","Chatot","2018-11-20 00:00:00","2018-11-20 00:00:00"
"442","花岩怪","ミカルゲ","Spiritomb","2018-11-20 00:00:00","2018-11-20 00:00:00"
"443","圓陸鯊","フカマル","Gible","2018-11-20 00:00:00","2018-11-20 00:00:00"
"444","尖牙陸鯊","ガバイト","Gabite","2018-11-20 00:00:00","2018-11-20 00:00:00"
"445","烈咬陸鯊","ガブリアス","Garchomp","2018-11-20 00:00:00","2018-11-20 00:00:00"
"446","小卡比獸","ゴンベ","Munchlax","2018-11-20 00:00:00","2018-11-20 00:00:00"
"447","利歐路","リオル","Riolu","2018-11-20 00:00:00","2018-11-20 00:00:00"
"448","路卡利歐","ルカリオ","Lucario","2018-11-20 00:00:00","2018-11-20 00:00:00"
"449","沙河馬","ヒポポタス","Hippopotas","2018-11-20 00:00:00","2018-11-20 00:00:00"
"450","河馬獸","カバルドン","Hippowdon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"451","鉗尾蠍","スコルピ","Skorupi","2018-11-20 00:00:00","2018-11-20 00:00:00"
"452","龍王蠍","ドラピオン","Drapion","2018-11-20 00:00:00","2018-11-20 00:00:00"
"453","不良蛙","グレッグル","Croagunk","2018-11-20 00:00:00","2018-11-20 00:00:00"
"454","毒骷蛙","ドクロッグ","Toxicroak","2018-11-20 00:00:00","2018-11-20 00:00:00"
"455","尖牙籠","マスキッパ","Carnivine","2018-11-20 00:00:00","2018-11-20 00:00:00"
"456","螢光魚","ケイコウオ","Finneon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"457","霓虹魚","ネオラント","Lumineon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"458","小球飛魚","タマンタ","Mantyke","2018-11-20 00:00:00","2018-11-20 00:00:00"
"459","雪笠怪","ユキカブリ","Snover","2018-11-20 00:00:00","2018-11-20 00:00:00"
"460","暴雪王","ユキノオー","Abomasnow","2018-11-20 00:00:00","2018-11-20 00:00:00"
"461","瑪狃拉","マニューラ","Weavile","2018-11-20 00:00:00","2018-11-20 00:00:00"
"462","自爆磁怪","ジバコイル","Magnezone","2018-11-20 00:00:00","2018-11-20 00:00:00"
"463","大舌舔","ベロベルト","Lickilicky","2018-11-20 00:00:00","2018-11-20 00:00:00"
"464","超甲狂犀","ドサイドン","Rhyperior","2018-11-20 00:00:00","2018-11-20 00:00:00"
"465","巨蔓藤","モジャンボ","Tangrowth","2018-11-20 00:00:00","2018-11-20 00:00:00"
"466","電擊魔獸","エレキブル","Electivire","2018-11-20 00:00:00","2018-11-20 00:00:00"
"467","鴨嘴炎獸","ブーバーン","Magmortar","2018-11-20 00:00:00","2018-11-20 00:00:00"
"468","波克基斯","トゲキッス","Togekiss","2018-11-20 00:00:00","2018-11-20 00:00:00"
"469","遠古巨蜓","メガヤンマ","Yanmega","2018-11-20 00:00:00","2018-11-20 00:00:00"
"470","葉伊布","リーフィア","Leafeon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"471","冰伊布","グレイシア","Glaceon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"472","天蠍王","グライオン","Gliscor","2018-11-20 00:00:00","2018-11-20 00:00:00"
"473","象牙豬","マンムー","Mamoswine","2018-11-20 00:00:00","2018-11-20 00:00:00"
"474","多邊獸Ｚ","ポリゴンＺ","Porygon-Z","2018-11-20 00:00:00","2018-11-20 00:00:00"
"475","艾路雷朵","エルレイド","Gallade","2018-11-20 00:00:00","2018-11-20 00:00:00"
"476","大朝北鼻","ダイノーズ","Probopass","2018-11-20 00:00:00","2018-11-20 00:00:00"
"477","黑夜魔靈","ヨノワール","Dusknoir","2018-11-20 00:00:00","2018-11-20 00:00:00"
"478","雪妖女","ユキメノコ","Froslass","2018-11-20 00:00:00","2018-11-20 00:00:00"
"479","洛托姆","ロトム","Rotom","2018-11-20 00:00:00","2018-11-20 00:00:00"
"480","由克希","ユクシー","Uxie","2018-11-20 00:00:00","2018-11-20 00:00:00"
"481","艾姆利多","エムリット","Mesprit","2018-11-20 00:00:00","2018-11-20 00:00:00"
"482","亞克諾姆","アグノム","Azelf","2018-11-20 00:00:00","2018-11-20 00:00:00"
"483","帝牙盧卡","ディアルガ","Dialga","2018-11-20 00:00:00","2018-11-20 00:00:00"
"484","帕路奇亞","パルキア","Palkia","2018-11-20 00:00:00","2018-11-20 00:00:00"
"485","席多藍恩","ヒードラン","Heatran","2018-11-20 00:00:00","2018-11-20 00:00:00"
"486","雷吉奇卡斯","レジギガス","Regigigas","2018-11-20 00:00:00","2018-11-20 00:00:00"
"487","騎拉帝納","ギラティナ","Giratina","2018-11-20 00:00:00","2018-11-20 00:00:00"
"488","克雷色利亞","クレセリア","Cresselia","2018-11-20 00:00:00","2018-11-20 00:00:00"
"489","霏歐納","フィオネ","Phione","2018-11-20 00:00:00","2018-11-20 00:00:00"
"490","瑪納霏","マナフィ","Manaphy","2018-11-20 00:00:00","2018-11-20 00:00:00"
"491","達克萊伊","ダークライ","Darkrai","2018-11-20 00:00:00","2018-11-20 00:00:00"
"492","謝米","シェイミ","Shaymin","2018-11-20 00:00:00","2018-11-20 00:00:00"
"493","阿爾宙斯","アルセウス","Arceus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"494","比克提尼","ビクティニ","Victini","2018-11-20 00:00:00","2018-11-20 00:00:00"
"495","藤藤蛇","ツタージャ","Snivy","2018-11-20 00:00:00","2018-11-20 00:00:00"
"496","青藤蛇","ジャノビー","Servine","2018-11-20 00:00:00","2018-11-20 00:00:00"
"497","君主蛇","ジャローダ","Serperior","2018-11-20 00:00:00","2018-11-20 00:00:00"
"498","暖暖豬","ポカブ","Tepig","2018-11-20 00:00:00","2018-11-20 00:00:00"
"499","炒炒豬","チャオブー","Pignite","2018-11-20 00:00:00","2018-11-20 00:00:00"
"500","炎武王","エンブオー","Emboar","2018-11-20 00:00:00","2018-11-20 00:00:00"
"501","水水獺","ミジュマル","Oshawott","2018-11-20 00:00:00","2018-11-20 00:00:00"
"502","雙刃丸","フタチマル","Dewott","2018-11-20 00:00:00","2018-11-20 00:00:00"
"503","大劍鬼","ダイケンキ","Samurott","2018-11-20 00:00:00","2018-11-20 00:00:00"
"504","探探鼠","ミネズミ","Patrat","2018-11-20 00:00:00","2018-11-20 00:00:00"
"505","步哨鼠","ミルホッグ","Watchog","2018-11-20 00:00:00","2018-11-20 00:00:00"
"506","小約克","ヨーテリー","Lillipup","2018-11-20 00:00:00","2018-11-20 00:00:00"
"507","哈約克","ハーデリア","Herdier","2018-11-20 00:00:00","2018-11-20 00:00:00"
"508","長毛狗","ムーランド","Stoutland","2018-11-20 00:00:00","2018-11-20 00:00:00"
"509","扒手貓","チョロネコ","Purrloin","2018-11-20 00:00:00","2018-11-20 00:00:00"
"510","酷豹","レパルダス","Liepard","2018-11-20 00:00:00","2018-11-20 00:00:00"
"511","花椰猴","ヤナップ","Pansage","2018-11-20 00:00:00","2018-11-20 00:00:00"
"512","花椰猿","ヤナッキー","Simisage","2018-11-20 00:00:00","2018-11-20 00:00:00"
"513","爆香猴","バオップ","Pansear","2018-11-20 00:00:00","2018-11-20 00:00:00"
"514","爆香猿","バオッキー","Simisear","2018-11-20 00:00:00","2018-11-20 00:00:00"
"515","冷水猴","ヒヤップ","Panpour","2018-11-20 00:00:00","2018-11-20 00:00:00"
"516","冷水猿","ヒヤッキー","Simipour","2018-11-20 00:00:00","2018-11-20 00:00:00"
"517","食夢夢","ムンナ","Munna","2018-11-20 00:00:00","2018-11-20 00:00:00"
"518","夢夢蝕","ムシャーナ","Musharna","2018-11-20 00:00:00","2018-11-20 00:00:00"
"519","豆豆鴿","マメパト","Pidove","2018-11-20 00:00:00","2018-11-20 00:00:00"
"520","咕咕鴿","ハトーボー","Tranquill","2018-11-20 00:00:00","2018-11-20 00:00:00"
"521","高傲雉雞","ケンホロウ","Unfezant","2018-11-20 00:00:00","2018-11-20 00:00:00"
"522","斑斑馬","シママ","Blitzle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"523","雷電斑馬","ゼブライカ","Zebstrika","2018-11-20 00:00:00","2018-11-20 00:00:00"
"524","石丸子","ダンゴロ","Roggenrola","2018-11-20 00:00:00","2018-11-20 00:00:00"
"525","地幔岩","ガントル","Boldore","2018-11-20 00:00:00","2018-11-20 00:00:00"
"526","龐岩怪","ギガイアス","Gigalith","2018-11-20 00:00:00","2018-11-20 00:00:00"
"527","滾滾蝙蝠","コロモリ","Woobat","2018-11-20 00:00:00","2018-11-20 00:00:00"
"528","心蝙蝠","ココロモリ","Swoobat","2018-11-20 00:00:00","2018-11-20 00:00:00"
"529","螺釘地鼠","モグリュー","Drilbur","2018-11-20 00:00:00","2018-11-20 00:00:00"
"530","龍頭地鼠","ドリュウズ","Excadrill","2018-11-20 00:00:00","2018-11-20 00:00:00"
"531","差不多娃娃","タブンネ","Audino","2018-11-20 00:00:00","2018-11-20 00:00:00"
"532","搬運小匠","ドッコラー","Timburr","2018-11-20 00:00:00","2018-11-20 00:00:00"
"533","鐵骨土人","ドテッコツ","Gurdurr","2018-11-20 00:00:00","2018-11-20 00:00:00"
"534","修建老匠","ローブシン","Conkeldurr","2018-11-20 00:00:00","2018-11-20 00:00:00"
"535","圓蝌蚪","オタマロ","Tympole","2018-11-20 00:00:00","2018-11-20 00:00:00"
"536","藍蟾蜍","ガマガル","Palpitoad","2018-11-20 00:00:00","2018-11-20 00:00:00"
"537","蟾蜍王","ガマゲロゲ","Seismitoad","2018-11-20 00:00:00","2018-11-20 00:00:00"
"538","投摔鬼","ナゲキ","Throh","2018-11-20 00:00:00","2018-11-20 00:00:00"
"539","打擊鬼","ダゲキ","Sawk","2018-11-20 00:00:00","2018-11-20 00:00:00"
"540","蟲寶包","クルミル","Sewaddle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"541","寶包繭","クルマユ","Swadloon","2018-11-20 00:00:00","2018-11-20 00:00:00"
