"1","妙蛙種子","フシギダネ","Bulbasaur","2018-11-20 00:00:00","2018-11-20 00:00:00"
"542","保姆蟲","ハハコモリ","Leavanny","2018-11-20 00:00:00","2018-11-20 00:00:00"
"543","百足蜈蚣","フシデ","Venipede","2018-11-20 00:00:00","2018-11-20 00:00:00"
"544","車輪球","ホイーガ","Whirlipede","2018-11-20 00:00:00","2018-11-20 00:00:00"
"545","蜈蚣王","ペンドラー","Scolipede","2018-11-20 00:00:00","2018-11-20 00:00:00"
"546","木棉球","モンメン","Cottonee","2018-11-20 00:00:00","2018-11-20 00:00:00"
"547","風妖精","エルフーン","Whimsicott","2018-11-20 00:00:00","2018-11-20 00:00:00"
"548","百合根娃娃","チュリネ","Petilil","2018-11-20 00:00:00","2018-11-20 00:00:00"
"549","裙兒小姐","ドレディア","Lilligant","2018-11-20 00:00:00","2018-11-20 00:00:00"
"550","野蠻鱸魚","バスラオ","Basculin","2018-11-20 00:00:00","2018-11-20 00:00:00"
"551","黑眼鱷","メグロコ","Sandile","2018-11-20 00:00:00","2018-11-20 00:00:00"
"552","混混鱷","ワルビル","Krokorok","2018-11-20 00:00:00","2018-11-20 00:00:00"
"553","流氓鱷","ワルビアル","Krookodile","2018-11-20 00:00:00","2018-11-20 00:00:00"
"554","火紅不倒翁","ダルマッカ","Darumaka","2018-11-20 00:00:00","2018-11-20 00:00:00"
"555","達摩狒狒","ヒヒダルマ","Darmanitan","2018-11-20 00:00:00","2018-11-20 00:00:00"
"556","沙鈴仙人掌","マラカッチ","Maractus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"557","石居蟹","イシズマイ","Dwebble","2018-11-20 00:00:00","2018-11-20 00:00:00"
"558","岩殿居蟹","イワパレス","Crustle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"559","滑滑小子","ズルッグ","Scraggy","2018-11-20 00:00:00","2018-11-20 00:00:00"
"560","頭巾混混","ズルズキン","Scrafty","2018-11-20 00:00:00","2018-11-20 00:00:00"
"561","象徵鳥","シンボラー","Sigilyph","2018-11-20 00:00:00","2018-11-20 00:00:00"
"562","哭哭面具","デスマス","Yamask","2018-11-20 00:00:00","2018-11-20 00:00:00"
"563","死神棺","デスカーン","Cofagrigus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"564","原蓋海龜","プロトーガ","Tirtouga","2018-11-20 00:00:00","2018-11-20 00:00:00"
"565","肋骨海龜","アバゴーラ","Carracosta","2018-11-20 00:00:00","2018-11-20 00:00:00"
"566","始祖小鳥","アーケン","Archen","2018-11-20 00:00:00","2018-11-20 00:00:00"
"567","始祖大鳥","アーケオス","Archeops","2018-11-20 00:00:00","2018-11-20 00:00:00"
"568","破破袋","ヤブクロン","Trubbish","2018-11-20 00:00:00","2018-11-20 00:00:00"
"569","灰塵山","ダストダス","Garbodor","2018-11-20 00:00:00","2018-11-20 00:00:00"
"570","索羅亞","ゾロア","Zorua","2018-11-20 00:00:00","2018-11-20 00:00:00"
"571","索羅亞克","ゾロアーク","Zoroark","2018-11-20 00:00:00","2018-11-20 00:00:00"
"572","泡沫栗鼠","チラーミィ","Minccino","2018-11-20 00:00:00","2018-11-20 00:00:00"
"573","奇諾栗鼠","チラチーノ","Cinccino","2018-11-20 00:00:00","2018-11-20 00:00:00"
"574","哥德寶寶","ゴチム","Gothita","2018-11-20 00:00:00","2018-11-20 00:00:00"
"575","哥德小童","ゴチミル","Gothorita","2018-11-20 00:00:00","2018-11-20 00:00:00"
"576","哥德小姐","ゴチルゼル","Gothitelle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"577","單卵細胞球","ユニラン","Solosis","2018-11-20 00:00:00","2018-11-20 00:00:00"
"578","雙卵細胞球","ダブラン","Duosion","2018-11-20 00:00:00","2018-11-20 00:00:00"
"579","人造細胞卵","ランクルス","Reuniclus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"580","鴨寶寶","コアルヒー","Ducklett","2018-11-20 00:00:00","2018-11-20 00:00:00"
"581","舞天鵝","スワンナ","Swanna","2018-11-20 00:00:00","2018-11-20 00:00:00"
"582","迷你冰","バニプッチ","Vanillite","2018-11-20 00:00:00","2018-11-20 00:00:00"
"583","多多冰","バニリッチ","Vanillish","2018-11-20 00:00:00","2018-11-20 00:00:00"
"584","雙倍多多冰","バイバニラ","Vanilluxe","2018-11-20 00:00:00","2018-11-20 00:00:00"
"585","四季鹿","シキジカ","Deerling","2018-11-20 00:00:00","2018-11-20 00:00:00"
"586","萌芽鹿","メブキジカ","Sawsbuck","2018-11-20 00:00:00","2018-11-20 00:00:00"
"587","電飛鼠","エモンガ","Emolga","2018-11-20 00:00:00","2018-11-20 00:00:00"
"588","蓋蓋蟲","カブルモ","Karrablast","2018-11-20 00:00:00","2018-11-20 00:00:00"
"589","騎士蝸牛","シュバルゴ","Escavalier","2018-11-20 00:00:00","2018-11-20 00:00:00"
"590","哎呀球菇","タマゲタケ","Foongus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"591","敗露球菇","モロバレル","Amoonguss","2018-11-20 00:00:00","2018-11-20 00:00:00"
"592","輕飄飄","プルリル","Frillish","2018-11-20 00:00:00","2018-11-20 00:00:00"
"593","胖嘟嘟","ブルンゲル","Jellicent","2018-11-20 00:00:00","2018-11-20 00:00:00"
"594","保姆曼波","ママンボウ","Alomomola","2018-11-20 00:00:00","2018-11-20 00:00:00"
"595","電電蟲","バチュル","Joltik","2018-11-20 00:00:00","2018-11-20 00:00:00"
"596","電蜘蛛","デンチュラ","Galvantula","2018-11-20 00:00:00","2018-11-20 00:00:00"
"597","種子鐵球","テッシード","Ferroseed","2018-11-20 00:00:00","2018-11-20 00:00:00"
"598","堅果啞鈴","ナットレイ","Ferrothorn","2018-11-20 00:00:00","2018-11-20 00:00:00"
"599","齒輪兒","ギアル","Klink","2018-11-20 00:00:00","2018-11-20 00:00:00"
"600","齒輪組","ギギアル","Klang","2018-11-20 00:00:00","2018-11-20 00:00:00"
"601","齒輪怪","ギギギアル","Klinklang","2018-11-20 00:00:00","2018-11-20 00:00:00"
"602","麻麻小魚","シビシラス","Tynamo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"603","麻麻鰻","シビビール","Eelektrik","2018-11-20 00:00:00","2018-11-20 00:00:00"
"604","麻麻鰻魚王","シビルドン","Eelektross","2018-11-20 00:00:00","2018-11-20 00:00:00"
"605","小灰怪","リグレー","Elgyem","2018-11-20 00:00:00","2018-11-20 00:00:00"
"606","大宇怪","オーベム","Beheeyem","2018-11-20 00:00:00","2018-11-20 00:00:00"
"607","燭光靈","ヒトモシ","Litwick","2018-11-20 00:00:00","2018-11-20 00:00:00"
"608","燈火幽靈","ランプラー","Lampent","2018-11-20 00:00:00","2018-11-20 00:00:00"
"609","水晶燈火靈","シャンデラ","Chandelure","2018-11-20 00:00:00","2018-11-20 00:00:00"
"610","牙牙","キバゴ","Axew","2018-11-20 00:00:00","2018-11-20 00:00:00"
"611","斧牙龍","オノンド","Fraxure","2018-11-20 00:00:00","2018-11-20 00:00:00"
"612","雙斧戰龍","オノノクス","Haxorus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"613","噴嚏熊","クマシュン","Cubchoo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"614","凍原熊","ツンベアー","Beartic","2018-11-20 00:00:00","2018-11-20 00:00:00"
"615","幾何雪花","フリージオ","Cryogonal","2018-11-20 00:00:00","2018-11-20 00:00:00"
"616","小嘴蝸","チョボマキ","Shelmet","2018-11-20 00:00:00","2018-11-20 00:00:00"
"617","敏捷蟲","アギルダー","Accelgor","2018-11-20 00:00:00","2018-11-20 00:00:00"
"618","泥巴魚","マッギョ","Stunfisk","2018-11-20 00:00:00","2018-11-20 00:00:00"
"619","功夫鼬","コジョフー","Mienfoo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"620","師父鼬","コジョンド","Mienshao","2018-11-20 00:00:00","2018-11-20 00:00:00"
"621","赤面龍","クリムガン","Druddigon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"622","泥偶小人","ゴビット","Golett","2018-11-20 00:00:00","2018-11-20 00:00:00"
"623","泥偶巨人","ゴルーグ","Golurk","2018-11-20 00:00:00","2018-11-20 00:00:00"
"624","駒刀小兵","コマタナ","Pawniard","2018-11-20 00:00:00","2018-11-20 00:00:00"
"625","劈斬司令","キリキザン","Bisharp","2018-11-20 00:00:00","2018-11-20 00:00:00"
"626","爆炸頭水牛","バッフロン","Bouffalant","2018-11-20 00:00:00","2018-11-20 00:00:00"
"627","毛頭小鷹","ワシボン","Rufflet","2018-11-20 00:00:00","2018-11-20 00:00:00"
"628","勇士雄鷹","ウォーグル","Braviary","2018-11-20 00:00:00","2018-11-20 00:00:00"
"629","禿鷹丫頭","バルチャイ","Vullaby","2018-11-20 00:00:00","2018-11-20 00:00:00"
"630","禿鷹娜","バルジーナ","Mandibuzz","2018-11-20 00:00:00","2018-11-20 00:00:00"
"631","熔蟻獸","クイタラン","Heatmor","2018-11-20 00:00:00","2018-11-20 00:00:00"
"632","鐵蟻","アイアント","Durant","2018-11-20 00:00:00","2018-11-20 00:00:00"
"633","單首龍","モノズ","Deino","2018-11-20 00:00:00","2018-11-20 00:00:00"
"634","雙首暴龍","ジヘッド","Zweilous","2018-11-20 00:00:00","2018-11-20 00:00:00"
"635","三首惡龍","サザンドラ","Hydreigon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"636","燃燒蟲","メラルバ","Larvesta","2018-11-20 00:00:00","2018-11-20 00:00:00"
"637","火神蛾","ウルガモス","Volcarona","2018-11-20 00:00:00","2018-11-20 00:00:00"
"638","勾帕路翁","コバルオン","Cobalion","2018-11-20 00:00:00","2018-11-20 00:00:00"
"639","代拉基翁","テラキオン","Terrakion","2018-11-20 00:00:00","2018-11-20 00:00:00"
"640","畢力吉翁","ビリジオン","Virizion","2018-11-20 00:00:00","2018-11-20 00:00:00"
"641","龍卷雲","トルネロス","Tornadus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"642","雷電雲","ボルトロス","Thundurus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"643","萊希拉姆","レシラム","Reshiram","2018-11-20 00:00:00","2018-11-20 00:00:00"
"644","捷克羅姆","ゼクロム","Zekrom","2018-11-20 00:00:00","2018-11-20 00:00:00"
"645","土地雲","ランドロス","Landorus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"646","酋雷姆","キュレム","Kyurem","2018-11-20 00:00:00","2018-11-20 00:00:00"
"647","凱路迪歐","ケルディオ","Keldeo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"648","美洛耶塔","メロエッタ","Meloetta","2018-11-20 00:00:00","2018-11-20 00:00:00"
"649","蓋諾賽克特","ゲノセクト","Genesect","2018-11-20 00:00:00","2018-11-20 00:00:00"
"650","哈力栗","ハリマロン","Chespin","2018-11-20 00:00:00","2018-11-20 00:00:00"
"651","胖胖哈力","ハリボーグ","Quilladin","2018-11-20 00:00:00","2018-11-20 00:00:00"
"652","布里卡隆","ブリガロン","Chesnaught","2018-11-20 00:00:00","2018-11-20 00:00:00"
"653","火狐狸","フォッコ","Fennekin","2018-11-20 00:00:00","2018-11-20 00:00:00"
"654","長尾火狐","テールナー","Braixen","2018-11-20 00:00:00","2018-11-20 00:00:00"
"655","妖火紅狐","マフォクシー","Delphox","2018-11-20 00:00:00","2018-11-20 00:00:00"
"656","呱呱泡蛙","ケロマツ","Froakie","2018-11-20 00:00:00","2018-11-20 00:00:00"
"657","呱頭蛙","ゲコガシラ","Frogadier","2018-11-20 00:00:00","2018-11-20 00:00:00"
"658","甲賀忍蛙","ゲッコウガ","Greninja","2018-11-20 00:00:00","2018-11-20 00:00:00"
"659","掘掘兔","ホルビー","Bunnelby","2018-11-20 00:00:00","2018-11-20 00:00:00"
"660","掘地兔","ホルード","Diggersby","2018-11-20 00:00:00","2018-11-20 00:00:00"
"661","小箭雀","ヤヤコマ","Fletchling","2018-11-20 00:00:00","2018-11-20 00:00:00"
"662","火箭雀","ヒノヤコマ","Fletchinder","2018-11-20 00:00:00","2018-11-20 00:00:00"
"663","烈箭鷹","ファイアロー","Talonflame","2018-11-20 00:00:00","2018-11-20 00:00:00"
"664","粉蝶蟲","コフキムシ","Scatterbug","2018-11-20 00:00:00","2018-11-20 00:00:00"
"665","粉蝶蛹","コフーライ","Spewpa","2018-11-20 00:00:00","2018-11-20 00:00:00"
"666","彩粉蝶","ビビヨン","Vivillon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"667","小獅獅","シシコ","Litleo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"668","火炎獅","カエンジシ","Pyroar","2018-11-20 00:00:00","2018-11-20 00:00:00"
"669","花蓓蓓","フラベベ","Flabebe","2018-11-20 00:00:00","2018-11-20 00:00:00"
"670","花葉蒂","フラエッテ","Floette","2018-11-20 00:00:00","2018-11-20 00:00:00"
"671","花潔夫人","フラージェス","Florges","2018-11-20 00:00:00","2018-11-20 00:00:00"
"672","坐騎小羊","メェークル","Skiddo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"673","坐騎山羊","ゴーゴート","Gogoat","2018-11-20 00:00:00","2018-11-20 00:00:00"
"674","頑皮熊貓","ヤンチャム","Pancham","2018-11-20 00:00:00","2018-11-20 00:00:00"
"675","流氓熊貓","ゴロンダ","Pangoro","2018-11-20 00:00:00","2018-11-20 00:00:00"
"676","多麗米亞","トリミアン","Furfrou","2018-11-20 00:00:00","2018-11-20 00:00:00"
"677","妙喵","ニャスパー","Espurr","2018-11-20 00:00:00","2018-11-20 00:00:00"
"678","超能妙喵","ニャオニクス","Meowstic","2018-11-20 00:00:00","2018-11-20 00:00:00"
"679","獨劍鞘","ヒトツキ","Honedge","2018-11-20 00:00:00","2018-11-20 00:00:00"
"680","雙劍鞘","ニダンギル","Doublade","2018-11-20 00:00:00","2018-11-20 00:00:00"
"681","堅盾劍怪","ギルガルド","Aegislash","2018-11-20 00:00:00","2018-11-20 00:00:00"
"682","粉香香","シュシュプ","Spritzee","2018-11-20 00:00:00","2018-11-20 00:00:00"
"683","芳香精","フレフワン","Aromatisse","2018-11-20 00:00:00","2018-11-20 00:00:00"
"684","綿綿泡芙","ペロッパフ","Swirlix","2018-11-20 00:00:00","2018-11-20 00:00:00"
"685","胖甜妮","ペロリーム","Slurpuff","2018-11-20 00:00:00","2018-11-20 00:00:00"
"686","好啦魷","マーイーカ","Inkay","2018-11-20 00:00:00","2018-11-20 00:00:00"
"687","烏賊王","カラマネロ","Malamar","2018-11-20 00:00:00","2018-11-20 00:00:00"
"688","龜腳腳","カメテテ","Binacle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"689","龜足巨鎧","ガメノデス","Barbaracle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"690","垃垃藻","クズモー","Skrelp","2018-11-20 00:00:00","2018-11-20 00:00:00"
"691","毒藻龍","ドラミドロ","Dragalge","2018-11-20 00:00:00","2018-11-20 00:00:00"
"692","鐵臂槍蝦","ウデッポウ","Clauncher","2018-11-20 00:00:00","2018-11-20 00:00:00"
"693","鋼炮臂蝦","ブロスター","Clawitzer","2018-11-20 00:00:00","2018-11-20 00:00:00"
"694","傘電蜥","エリキテル","Helioptile","2018-11-20 00:00:00","2018-11-20 00:00:00"
"695","光電傘蜥","エレザード","Heliolisk","2018-11-20 00:00:00","2018-11-20 00:00:00"
"696","寶寶暴龍","チゴラス","Tyrunt","2018-11-20 00:00:00","2018-11-20 00:00:00"
"697","怪顎龍","ガチゴラス","Tyrantrum","2018-11-20 00:00:00","2018-11-20 00:00:00"
"698","冰雪龍","アマルス","Amaura","2018-11-20 00:00:00","2018-11-20 00:00:00"
"699","冰雪巨龍","アマルルガ","Aurorus","2018-11-20 00:00:00","2018-11-20 00:00:00"
"700","仙子伊布","ニンフィア","Sylveon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"701","摔角鷹人","ルチャブル","Hawlucha","2018-11-20 00:00:00","2018-11-20 00:00:00"
"702","咚咚鼠","デデンネ","Dedenne","2018-11-20 00:00:00","2018-11-20 00:00:00"
"703","小碎鑽","メレシー","Carbink","2018-11-20 00:00:00","2018-11-20 00:00:00"
"704","黏黏寶","ヌメラ","Goomy","2018-11-20 00:00:00","2018-11-20 00:00:00"
"705","黏美兒","ヌメイル","Sliggoo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"706","黏美龍","ヌメルゴン","Goodra","2018-11-20 00:00:00","2018-11-20 00:00:00"
"707","鑰圈兒","クレッフィ","Klefki","2018-11-20 00:00:00","2018-11-20 00:00:00"
"708","小木靈","ボクレー","Phantump","2018-11-20 00:00:00","2018-11-20 00:00:00"
"709","朽木妖","オーロット","Trevenant","2018-11-20 00:00:00","2018-11-20 00:00:00"
"710","南瓜精","バケッチャ","Pumpkaboo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"711","南瓜怪人","パンプジン","Gourgeist","2018-11-20 00:00:00","2018-11-20 00:00:00"
"712","冰寶","カチコール","Bergmite","2018-11-20 00:00:00","2018-11-20 00:00:00"
"713","冰岩怪","クレベース","Avalugg","2018-11-20 00:00:00","2018-11-20 00:00:00"
"714","嗡蝠","オンバット","Noibat","2018-11-20 00:00:00","2018-11-20 00:00:00"
"715","音波龍","オンバーン","Noivern","2018-11-20 00:00:00","2018-11-20 00:00:00"
"716","哲爾尼亞斯","ゼルネアス","Xerneas","2018-11-20 00:00:00","2018-11-20 00:00:00"
"717","伊裴爾塔爾","イベルタル","Yveltal","2018-11-20 00:00:00","2018-11-20 00:00:00"
"718","基格爾德","ジガルデ","Zygarde","2018-11-20 00:00:00","2018-11-20 00:00:00"
"719","蒂安希","ディアンシー","Diancie","2018-11-20 00:00:00","2018-11-20 00:00:00"
"720","胡帕","フーパ","Hoopa","2018-11-20 00:00:00","2018-11-20 00:00:00"
"721","波爾凱尼恩","ボルケニオン","Volcanion","2018-11-20 00:00:00","2018-11-20 00:00:00"
"722","木木梟","モクロー","Rowlet","2018-11-20 00:00:00","2018-11-20 00:00:00"
"723","投羽梟","フクスロー","Dartrix","2018-11-20 00:00:00","2018-11-20 00:00:00"
"724","狙射樹梟","ジュナイパー","Decidueye","2018-11-20 00:00:00","2018-11-20 00:00:00"
"725","火斑喵","ニャビー","Litten","2018-11-20 00:00:00","2018-11-20 00:00:00"
"726","炎熱喵","ニャヒート","Torracat","2018-11-20 00:00:00","2018-11-20 00:00:00"
"727","熾焰咆哮虎","ガオガエン","Incineroar","2018-11-20 00:00:00","2018-11-20 00:00:00"
"728","球球海獅","アシマリ","Popplio","2018-11-20 00:00:00","2018-11-20 00:00:00"
"729","花漾海獅","オシャマリ","Brionne","2018-11-20 00:00:00","2018-11-20 00:00:00"
"730","西獅海壬","アシレーヌ","Primarina","2018-11-20 00:00:00","2018-11-20 00:00:00"
"731","小篤兒","ツツケラ","Pikipek","2018-11-20 00:00:00","2018-11-20 00:00:00"
"732","喇叭啄鳥","ケララッパ","Trumbeak","2018-11-20 00:00:00","2018-11-20 00:00:00"
"733","銃嘴大鳥","ドデカバシ","Toucannon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"734","貓鼬少","ヤングース","Yungoos","2018-11-20 00:00:00","2018-11-20 00:00:00"
"735","貓鼬探長","デカグース","Gumshoos","2018-11-20 00:00:00","2018-11-20 00:00:00"
"736","強顎雞母蟲","アゴジムシ","Grubbin","2018-11-20 00:00:00","2018-11-20 00:00:00"
"737","蟲電寶","デンヂムシ","Charjabug","2018-11-20 00:00:00","2018-11-20 00:00:00"
"738","鍬農炮蟲","クワガノン","Vikavolt","2018-11-20 00:00:00","2018-11-20 00:00:00"
"739","好勝蟹","マケンカニ","Crabrawler","2018-11-20 00:00:00","2018-11-20 00:00:00"
"740","好勝毛蟹","ケケンカニ","Crabominable","2018-11-20 00:00:00","2018-11-20 00:00:00"
"741","花舞鳥","オドリドリ","Oricorio","2018-11-20 00:00:00","2018-11-20 00:00:00"
"742","萌虻","アブリー","Cutiefly","2018-11-20 00:00:00","2018-11-20 00:00:00"
"743","蝶結萌虻","アブリボン","Ribombee","2018-11-20 00:00:00","2018-11-20 00:00:00"
"744","岩狗狗","イワンコ","Rockruff","2018-11-20 00:00:00","2018-11-20 00:00:00"
"745","鬃岩狼人","ルガルガン","Lycanroc","2018-11-20 00:00:00","2018-11-20 00:00:00"
"746","弱丁魚","ヨワシ","Wishiwashi","2018-11-20 00:00:00","2018-11-20 00:00:00"
"747","好壞星","ヒドイデ","Mareanie","2018-11-20 00:00:00","2018-11-20 00:00:00"
"748","超壞星","ドヒドイデ","Toxapex","2018-11-20 00:00:00","2018-11-20 00:00:00"
"749","泥驢仔","ドロバンコ","Mudbray","2018-11-20 00:00:00","2018-11-20 00:00:00"
"750","重泥挽馬","バンバドロ","Mudsdale","2018-11-20 00:00:00","2018-11-20 00:00:00"
"751","滴蛛","シズクモ","Dewpider","2018-11-20 00:00:00","2018-11-20 00:00:00"
"752","滴蛛霸","オニシズクモ","Araquanid","2018-11-20 00:00:00","2018-11-20 00:00:00"
"753","偽螳草","カリキリ","Fomantis","2018-11-20 00:00:00","2018-11-20 00:00:00"
"754","蘭螳花","ラランテス","Lurantis","2018-11-20 00:00:00","2018-11-20 00:00:00"
"755","睡睡菇","ネマシュ","Morelull","2018-11-20 00:00:00","2018-11-20 00:00:00"
"756","燈罩夜菇","マシェード","Shiinotic","2018-11-20 00:00:00","2018-11-20 00:00:00"
"757","夜盜火蜥","ヤトウモリ","Salandit","2018-11-20 00:00:00","2018-11-20 00:00:00"
"758","焰後蜥","エンニュート","Salazzle","2018-11-20 00:00:00","2018-11-20 00:00:00"
"759","童偶熊","ヌイコグマ","Stufful","2018-11-20 00:00:00","2018-11-20 00:00:00"
"760","穿著熊","キテルグマ","Bewear","2018-11-20 00:00:00","2018-11-20 00:00:00"
"761","甜竹竹","アマカジ","Bounsweet","2018-11-20 00:00:00","2018-11-20 00:00:00"
"762","甜舞妮","アママイコ","Steenee","2018-11-20 00:00:00","2018-11-20 00:00:00"
"763","甜冷美後","アマージョ","Tsareena","2018-11-20 00:00:00","2018-11-20 00:00:00"
"764","花療環環","キュワワー","Comfey","2018-11-20 00:00:00","2018-11-20 00:00:00"
"765","智揮猩","ヤレユータン","Oranguru","2018-11-20 00:00:00","2018-11-20 00:00:00"
"766","投擲猴","ナゲツケサル","Passimian","2018-11-20 00:00:00","2018-11-20 00:00:00"
"767","膽小蟲","コソクムシ","Wimpod","2018-11-20 00:00:00","2018-11-20 00:00:00"
"768","具甲武者","グソクムシャ","Golisopod","2018-11-20 00:00:00","2018-11-20 00:00:00"
"769","沙丘娃","スナバァ","Sandygast","2018-11-20 00:00:00","2018-11-20 00:00:00"
"770","噬沙堡爺","シロデスナ","Palossand","2018-11-20 00:00:00","2018-11-20 00:00:00"
"771","拳海參","ナマコブシ","Pyukumuku","2018-11-20 00:00:00","2018-11-20 00:00:00"
"772","屬性：空","タイプ：ヌル","Type-Null","2018-11-20 00:00:00","2018-11-20 00:00:00"
"773","銀伴戰獸","シルヴァディ","Silvally","2018-11-20 00:00:00","2018-11-20 00:00:00"
"774","小隕星","メテノ","Minior","2018-11-20 00:00:00","2018-11-20 00:00:00"
"775","樹枕尾熊","ネッコアラ","Komala","2018-11-20 00:00:00","2018-11-20 00:00:00"
"776","爆焰龜獸","バクガメス","Turtonator","2018-11-20 00:00:00","2018-11-20 00:00:00"
"777","托戈德瑪爾","トゲデマル","Togedemaru","2018-11-20 00:00:00","2018-11-20 00:00:00"
"778","謎擬Ｑ","ミミッキュ","Mimikyu","2018-11-20 00:00:00","2018-11-20 00:00:00"
"779","磨牙彩皮魚","ハギギシリ","Bruxish","2018-11-20 00:00:00","2018-11-20 00:00:00"
"780","老翁龍","ジジーロン","Drampa","2018-11-20 00:00:00","2018-11-20 00:00:00"
"781","破破舵輪","ダダリン","Dhelmise","2018-11-20 00:00:00","2018-11-20 00:00:00"
"782","心鱗寶","ジャラコ","Jangmo-o","2018-11-20 00:00:00","2018-11-20 00:00:00"
"783","鱗甲龍","ジャランゴ","Hakamo-o","2018-11-20 00:00:00","2018-11-20 00:00:00"
"784","杖尾鱗甲龍","ジャラランガ","Kommo-o","2018-11-20 00:00:00","2018-11-20 00:00:00"
"785","卡璞・鳴鳴","カプ・コケコ","Tapu-Koko","2018-11-20 00:00:00","2018-11-20 00:00:00"
"786","卡璞・蝶蝶","カプ・テテフ","Tapu-Lele","2018-11-20 00:00:00","2018-11-20 00:00:00"
"787","卡璞・哞哞","カプ・ブルル","Tapu-Bulu","2018-11-20 00:00:00","2018-11-20 00:00:00"
"788","卡璞・鰭鰭","カプ・レヒレ","Tapu-Fini","2018-11-20 00:00:00","2018-11-20 00:00:00"
"789","科斯莫古","コスモッグ","Cosmog","2018-11-20 00:00:00","2018-11-20 00:00:00"
"790","科斯莫姆","コスモウム","Cosmoem","2018-11-20 00:00:00","2018-11-20 00:00:00"
"791","索爾迦雷歐","ソルガレオ","Solgaleo","2018-11-20 00:00:00","2018-11-20 00:00:00"
"792","露奈雅拉","ルナアーラ","Lunala","2018-11-20 00:00:00","2018-11-20 00:00:00"
"793","虛吾伊德","ウツロイド","Nihilego","2018-11-20 00:00:00","2018-11-20 00:00:00"
"794","爆肌蚊","マッシブーン","Buzzwole","2018-11-20 00:00:00","2018-11-20 00:00:00"
"795","費洛美螂","フェローチェ","Pheromosa","2018-11-20 00:00:00","2018-11-20 00:00:00"
"796","電束木","デンジュモク","Xurkitree","2018-11-20 00:00:00","2018-11-20 00:00:00"
"797","鐵火輝夜","テッカグヤ","Celesteela","2018-11-20 00:00:00","2018-11-20 00:00:00"
"798","紙御劍","カミツルギ","Kartana","2018-11-20 00:00:00","2018-11-20 00:00:00"
"799","惡食大王","アクジキング","Guzzlord","2018-11-20 00:00:00","2018-11-20 00:00:00"
"800","奈克洛茲瑪","ネクロズマ","Necrozma","2018-11-20 00:00:00","2018-11-20 00:00:00"
"801","瑪機雅娜","マギアナ","Magearna","2018-11-20 00:00:00","2018-11-20 00:00:00"
"802","瑪夏多","マーシャドー","Marshadow","2018-11-20 00:00:00","2018-11-20 00:00:00"
"803","毒貝比","ベベノム","Poipole","2018-11-20 00:00:00","2018-11-20 00:00:00"
"804","四顎針龍","アーゴヨン","Naganadel","2018-11-20 00:00:00","2018-11-20 00:00:00"
"805","壘磊石","ツンデツンデ","Stakataka","2018-11-20 00:00:00","2018-11-20 00:00:00"
"806","砰頭小丑","ズガドーン","Blacephalon","2018-11-20 00:00:00","2018-11-20 00:00:00"
"807","捷拉奧拉","ゼラオラ","Zeraora","2018-11-20 00:00:00","2018-11-20 00:00:00"
